https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1609455600000,2020-12-31 23:00:00,BTC/USDT,29123.18,29133.36,28800.00,28951.68,6908.520,200177720.04849,57251
1609452000000,2020-12-31 22:00:00,BTC/USDT,28993.77,29175.92,28920.07,29125.25,4290.432,124766694.92070,47491
1609448400000,2020-12-31 21:00:00,BTC/USDT,29155.96,29199.49,28915.96,28990.83,7883.536,229179765.61405,65760
1609444800000,2020-12-31 20:00:00,BTC/USDT,28917.08,29180.99,28888.00,29155.97,5985.123,173600595.15628,53077
1609441200000,2020-12-31 19:00:00,BTC/USDT,28883.17,29037.09,28761.52,28917.08,8298.073,239998663.24235,65281
1609437600000,2020-12-31 18:00:00,BTC/USDT,28601.52,28923.71,28501.00,28883.17,8127.876,233688898.26173,64817
1609434000000,2020-12-31 17:00:00,BTC/USDT,28407.73,28750.00,28378.10,28603.10,9192.806,262872696.10827,70382
1609430400000,2020-12-31 16:00:00,BTC/USDT,28792.58,28837.77,28327.78,28408.72,13071.080,373596306.06499,91955
1609426800000,2020-12-31 15:00:00,BTC/USDT,28398.00,28850.00,28388.00,28792.58,12441.289,356569782.47777,89302
1609423200000,2020-12-31 14:00:00,BTC/USDT,28544.31,28551.40,28135.68,28398.00,17833.743,505418138.74440,112969
1609419600000,2020-12-31 13:00:00,BTC/USDT,28629.66,28658.00,27848.00,28544.32,36042.458,1020244774.45780,204878
1609416000000,2020-12-31 12:00:00,BTC/USDT,28945.80,29020.00,28398.45,28629.49,19896.354,572262339.28165,123581
1609412400000,2020-12-31 11:00:00,BTC/USDT,29175.92,29182.72,28923.05,28945.99,9545.746,277310878.98470,73334
1609408800000,2020-12-31 10:00:00,BTC/USDT,29028.44,29218.30,29000.00,29174.56,8397.755,244766071.53716,62812
1609405200000,2020-12-31 09:00:00,BTC/USDT,28963.35,29121.40,28606.60,29029.05,14608.274,421991654.32139,92424
1609401600000,2020-12-31 08:00:00,BTC/USDT,29190.00,29259.00,28810.02,28965.88,15847.858,459568934.08403,105714
1609398000000,2020-12-31 07:00:00,BTC/USDT,28891.20,29364.05,28891.20,29190.00,12527.528,365705567.78919,92070
1609394400000,2020-12-31 06:00:00,BTC/USDT,29013.60,29114.39,28860.33,28891.20,8797.277,255140595.57800,64320
1609390800000,2020-12-31 05:00:00,BTC/USDT,29068.25,29070.00,28761.27,29013.51,9481.339,274495420.17691,69707
1609387200000,2020-12-31 04:00:00,BTC/USDT,29060.01,29239.03,28898.92,29068.25,9694.734,281884319.02960,70504
1609383600000,2020-12-31 03:00:00,BTC/USDT,28752.22,29187.83,28743.48,29060.01,10742.592,311347308.47981,78498
1609380000000,2020-12-31 02:00:00,BTC/USDT,28765.32,28823.46,28638.28,28752.23,7351.933,211260523.90977,57514
1609376400000,2020-12-31 01:00:00,BTC/USDT,29160.17,29225.83,28071.59,28767.30,34682.998,992296204.23093,202867
1609372800000,2020-12-31 00:00:00,BTC/USDT,28906.99,29376.70,28901.23,29163.25,21999.511,642480077.94818,135009
1609369200000,2020-12-30 23:00:00,BTC/USDT,28734.50,28953.86,28660.00,28906.99,7522.054,216884833.06486,60613
1609365600000,2020-12-30 22:00:00,BTC/USDT,28900.18,28936.33,28600.00,28730.00,8250.917,237554068.52104,68156
1609362000000,2020-12-30 21:00:00,BTC/USDT,28816.02,29020.91,28558.44,28900.16,14528.675,418741598.04131,101746
1609358400000,2020-12-30 20:00:00,BTC/USDT,28806.79,29063.72,28643.55,28816.02,16007.826,461680149.09754,110515
1609354800000,2020-12-30 19:00:00,BTC/USDT,28538.15,28953.42,28500.00,28806.81,28003.967,805474487.95130,180350
1609351200000,2020-12-30 18:00:00,BTC/USDT,28260.41,28558.00,28256.81,28538.15,13271.716,377230808.90623,94589
1609347600000,2020-12-30 17:00:00,BTC/USDT,28183.01,28338.96,28075.00,28260.42,8691.934,245330842.70507,66911
1609344000000,2020-12-30 16:00:00,BTC/USDT,28180.36,28266.00,27921.27,28183.02,12366.008,347578863.65499,83530
1609340400000,2020-12-30 15:00:00,BTC/USDT,28212.01,28345.00,28046.00,28182.26,11630.335,327920508.88448,78048
1609336800000,2020-12-30 14:00:00,BTC/USDT,27909.91,28218.62,27909.57,28212.01,9093.178,255161755.13297,65387
1609333200000,2020-12-30 13:00:00,BTC/USDT,27892.48,28215.00,27801.00,27909.90,15328.993,429387182.60603,94493
1609329600000,2020-12-30 12:00:00,BTC/USDT,27872.12,27974.20,27606.72,27892.47,9232.904,256632295.37231,67910
1609326000000,2020-12-30 11:00:00,BTC/USDT,27888.75,27988.89,27630.00,27873.00,10911.533,303371198.87739,73369
1609322400000,2020-12-30 10:00:00,BTC/USDT,27885.89,28099.00,27783.05,27888.75,11389.862,318312760.05382,71920
1609318800000,2020-12-30 09:00:00,BTC/USDT,27775.18,27932.21,27401.00,27883.10,24077.450,666496876.33667,129405
1609315200000,2020-12-30 08:00:00,BTC/USDT,28437.38,28630.00,27500.00,27775.18,38354.144,1074255629.19302,205672
1609311600000,2020-12-30 07:00:00,BTC/USDT,28412.13,28656.90,28297.03,28437.38,15483.082,440499466.35706,94326
1609308000000,2020-12-30 06:00:00,BTC/USDT,28045.70,28635.00,27950.07,28412.14,27835.060,789985509.44048,158946
1609304400000,2020-12-30 05:00:00,BTC/USDT,27934.79,28196.37,27869.00,28045.71,9832.421,275641678.98264,66940
1609300800000,2020-12-30 04:00:00,BTC/USDT,28110.62,28254.61,27758.33,27934.78,17441.873,487983554.29160,99997
1609297200000,2020-12-30 03:00:00,BTC/USDT,28047.23,28359.84,27851.11,28110.62,20369.756,571697075.96007,113214
1609293600000,2020-12-30 02:00:00,BTC/USDT,27651.07,28075.00,27532.65,28047.22,14885.817,414374423.99570,88861
1609290000000,2020-12-30 01:00:00,BTC/USDT,27663.58,27766.85,27570.00,27651.07,6703.265,185468943.65889,50129
1609286400000,2020-12-30 00:00:00,BTC/USDT,27402.83,27874.72,27402.82,27665.99,23524.885,650735855.46050,138541
1609282800000,2020-12-29 23:00:00,BTC/USDT,27074.52,27441.73,26970.25,27402.83,10622.566,289435331.21770,79775
1609279200000,2020-12-29 22:00:00,BTC/USDT,26946.45,27150.00,26924.60,27074.52,6312.989,170692823.99632,55770
1609275600000,2020-12-29 21:00:00,BTC/USDT,27020.00,27247.83,26841.00,26946.45,13396.140,362644297.45760,93905
1609272000000,2020-12-29 20:00:00,BTC/USDT,26957.14,27036.00,26805.11,27019.99,8682.268,233838773.31151,72115
1609268400000,2020-12-29 19:00:00,BTC/USDT,26620.01,26966.92,26558.00,26957.13,8756.335,234705077.35558,71091
1609264800000,2020-12-29 18:00:00,BTC/USDT,26641.21,26779.89,26588.38,26620.01,8626.171,230110508.44543,62582
1609261200000,2020-12-29 17:00:00,BTC/USDT,26454.62,26666.68,26266.15,26642.80,10872.945,287828800.75723,74436
1609257600000,2020-12-29 16:00:00,BTC/USDT,26636.84,26645.18,26270.00,26454.61,16069.403,424598610.10917,104721
1609254000000,2020-12-29 15:00:00,BTC/USDT,26695.82,26766.66,26460.19,26636.84,11109.471,295586389.72226,74342
1609250400000,2020-12-29 14:00:00,BTC/USDT,26904.01,26929.79,26611.80,26695.82,9880.946,264411151.27229,73233
1609246800000,2020-12-29 13:00:00,BTC/USDT,26923.68,26999.95,26756.80,26904.01,6829.383,183740778.79672,57272
1609243200000,2020-12-29 12:00:00,BTC/USDT,26904.73,27133.76,26874.84,26923.67,13934.766,376532319.79873,94533
1609239600000,2020-12-29 11:00:00,BTC/USDT,26756.63,26948.00,26600.00,26908.01,8967.110,239862258.04300,74933
1609236000000,2020-12-29 10:00:00,BTC/USDT,26602.01,26883.90,26601.10,26756.62,10068.792,269778791.34764,75319
1609232400000,2020-12-29 09:00:00,BTC/USDT,26674.81,26767.45,26531.79,26602.00,8503.904,226666245.41454,61954
1609228800000,2020-12-29 08:00:00,BTC/USDT,26457.74,26792.40,26454.18,26674.81,13226.046,352018826.64396,85899
1609225200000,2020-12-29 07:00:00,BTC/USDT,26376.26,26478.29,26164.01,26457.77,6873.280,180821744.35917,57109
1609221600000,2020-12-29 06:00:00,BTC/USDT,26476.59,26540.00,26287.96,26376.44,9613.997,253980252.65454,67669
1609218000000,2020-12-29 05:00:00,BTC/USDT,26514.31,26520.00,25913.01,26476.60,25365.369,665155867.70379,135226
1609214400000,2020-12-29 04:00:00,BTC/USDT,26478.00,26620.23,26230.00,26514.31,18488.500,488732054.41515,106580
1609210800000,2020-12-29 03:00:00,BTC/USDT,26887.42,26893.18,26464.14,26473.39,12706.226,338451099.42147,82391
1609207200000,2020-12-29 02:00:00,BTC/USDT,26853.77,26977.90,26753.69,26887.43,4851.468,130421176.70148,40844
1609203600000,2020-12-29 01:00:00,BTC/USDT,26843.00,26891.00,26660.56,26855.05,7963.837,213348416.43154,62527
1609200000000,2020-12-29 00:00:00,BTC/USDT,27101.45,27139.79,26782.81,26843.00,9037.537,243451614.41404,68952
1609196400000,2020-12-28 23:00:00,BTC/USDT,26917.58,27188.00,26857.48,27102.66,10469.609,283311201.42371,70420
1609192800000,2020-12-28 22:00:00,BTC/USDT,26645.13,26973.33,26423.96,26917.48,15891.482,424667438.06879,108389
1609189200000,2020-12-28 21:00:00,BTC/USDT,26885.90,26978.23,26639.34,26648.39,7723.919,207339144.85946,58779
1609185600000,2020-12-28 20:00:00,BTC/USDT,27028.03,27125.01,26690.01,26885.89,13461.162,361631021.48201,86525
1609182000000,2020-12-28 19:00:00,BTC/USDT,27045.71,27228.77,26966.00,27026.25,7209.248,195490672.30916,58661
1609178400000,2020-12-28 18:00:00,BTC/USDT,27165.00,27255.00,26900.00,27041.80,7869.840,213219638.60683,63410
1609174800000,2020-12-28 17:00:00,BTC/USDT,27098.23,27267.43,27039.18,27165.01,5807.458,157767438.49226,53379
1609171200000,2020-12-28 16:00:00,BTC/USDT,26944.25,27193.50,26730.00,27098.23,13563.076,366437664.53235,99162
1609167600000,2020-12-28 15:00:00,BTC/USDT,27313.48,27356.00,26850.04,26944.25,15534.412,420171692.34315,108396
1609164000000,2020-12-28 14:00:00,BTC/USDT,27276.00,27384.28,27154.21,27313.20,9638.570,262985527.56758,80188
1609160400000,2020-12-28 13:00:00,BTC/USDT,27124.01,27538.82,27124.01,27276.00,21602.627,590560009.87330,148969
1609156800000,2020-12-28 12:00:00,BTC/USDT,26893.87,27168.00,26738.71,27124.02,12710.608,343260289.79494,97972
1609153200000,2020-12-28 11:00:00,BTC/USDT,26755.87,26925.00,26634.65,26893.96,7752.274,207850048.93152,62794
1609149600000,2020-12-28 10:00:00,BTC/USDT,26864.97,26959.00,26600.00,26757.70,11047.485,295769207.81314,79276
1609146000000,2020-12-28 09:00:00,BTC/USDT,26968.00,27039.17,26773.58,26865.46,6639.029,178765069.42885,59115
1609142400000,2020-12-28 08:00:00,BTC/USDT,27028.86,27138.19,26732.58,26969.00,14058.846,378420399.09855,94131
1609138800000,2020-12-28 07:00:00,BTC/USDT,27072.58,27228.10,27020.00,27028.86,9501.595,257793919.71999,72695
1609135200000,2020-12-28 06:00:00,BTC/USDT,26960.23,27124.12,26878.09,27072.57,5931.639,160078506.35198,49893
1609131600000,2020-12-28 05:00:00,BTC/USDT,26882.77,27180.00,26832.31,26960.24,8736.964,236223473.47890,62464
1609128000000,2020-12-28 04:00:00,BTC/USDT,27287.25,27325.00,26854.57,26882.76,7371.499,199456149.83144,58485
1609124400000,2020-12-28 03:00:00,BTC/USDT,27098.96,27300.00,26930.97,27287.11,7241.587,196406503.85155,64945
1609120800000,2020-12-28 02:00:00,BTC/USDT,27078.27,27181.68,26916.49,27098.96,8412.957,227626954.76176,63242
1609117200000,2020-12-28 01:00:00,BTC/USDT,26894.04,27390.00,26820.30,27078.26,18548.258,503681402.99086,114233
1609113600000,2020-12-28 00:00:00,BTC/USDT,26301.76,27006.55,26117.10,26899.00,20839.324,555294906.12019,131450
1609110000000,2020-12-27 23:00:00,BTC/USDT,26547.98,26730.83,26251.35,26305.64,12281.543,325586500.62721,83310
1609106400000,2020-12-27 22:00:00,BTC/USDT,26421.11,26738.84,26288.00,26547.15,13394.930,355065181.29206,95675
1609102800000,2020-12-27 21:00:00,BTC/USDT,26243.97,26480.00,25850.00,26421.11,30119.602,788427442.81216,182137
1609099200000,2020-12-27 20:00:00,BTC/USDT,27117.66,27129.00,26210.00,26244.51,22732.697,604513328.37405,148034
1609095600000,2020-12-27 19:00:00,BTC/USDT,27098.90,27327.58,27016.93,27117.16,8869.643,240989455.52089,72985
1609092000000,2020-12-27 18:00:00,BTC/USDT,26840.30,27100.00,26573.00,27098.93,15756.773,423131334.86360,105170
1609088400000,2020-12-27 17:00:00,BTC/USDT,27116.65,27116.66,26705.00,26840.29,15190.322,408901276.20359,102206
1609084800000,2020-12-27 16:00:00,BTC/USDT,27399.50,27528.56,26656.21,27115.15,34078.545,919285407.43061,206092
1609081200000,2020-12-27 15:00:00,BTC/USDT,27375.18,27536.70,27061.00,27399.38,16819.924,459482344.80761,110707
1609077600000,2020-12-27 14:00:00,BTC/USDT,27543.44,27800.00,27263.39,27375.18,20137.849,555413489.10534,131852
1609074000000,2020-12-27 13:00:00,BTC/USDT,27231.70,27644.00,27066.75,27543.44,19999.700,547068422.96648,125226
1609070400000,2020-12-27 12:00:00,BTC/USDT,27679.48,27679.61,26592.00,27234.02,50231.517,1362025725.88017,293581
1609066800000,2020-12-27 11:00:00,BTC/USDT,27839.19,28459.84,27034.23,27679.15,66150.250,1844131480.55345,371543
1609063200000,2020-12-27 10:00:00,BTC/USDT,27830.74,27919.99,27705.00,27839.18,11007.336,306084151.65495,77189
1609059600000,2020-12-27 09:00:00,BTC/USDT,27500.00,27882.79,27212.16,27830.75,25172.597,695021110.95084,152099
1609056000000,2020-12-27 08:00:00,BTC/USDT,27655.40,27958.90,27342.44,27500.00,29192.883,811007502.56607,164968
1609052400000,2020-12-27 07:00:00,BTC/USDT,27650.89,27815.00,27464.29,27655.27,17650.546,488036422.69948,111647
1609048800000,2020-12-27 06:00:00,BTC/USDT,26906.00,27779.64,26903.79,27652.21,42070.318,1154252826.58731,230226
1609045200000,2020-12-27 05:00:00,BTC/USDT,26760.00,26967.06,26719.48,26905.88,10320.555,277014169.96244,68461
1609041600000,2020-12-27 04:00:00,BTC/USDT,26590.96,26843.00,26590.96,26760.01,9810.078,262339206.25477,63840
1609038000000,2020-12-27 03:00:00,BTC/USDT,26583.94,26663.00,26454.60,26590.96,9663.997,256826168.44427,64473
1609034400000,2020-12-27 02:00:00,BTC/USDT,26637.91,26877.81,26492.49,26583.94,16737.092,447127779.52411,108195
1609030800000,2020-12-27 01:00:00,BTC/USDT,26773.77,26999.65,26528.00,26637.91,24924.509,667693530.79758,146462
1609027200000,2020-12-27 00:00:00,BTC/USDT,26508.84,26892.78,26500.48,26774.87,17950.942,479154692.03718,109576
1609023600000,2020-12-26 23:00:00,BTC/USDT,26438.53,26670.00,26374.92,26508.83,11768.163,312213346.39556,83460
1609020000000,2020-12-26 22:00:00,BTC/USDT,26720.00,26826.12,26060.02,26438.53,26829.410,708700287.87234,181660
1609016400000,2020-12-26 21:00:00,BTC/USDT,26440.40,26926.00,26350.18,26720.00,34802.520,926611116.97466,210512
1609012800000,2020-12-26 20:00:00,BTC/USDT,25946.99,26549.99,25824.09,26440.40,26889.566,704157066.89430,168332
1609009200000,2020-12-26 19:00:00,BTC/USDT,25644.62,25950.00,25604.16,25944.43,9945.935,256543740.59349,65974
1609005600000,2020-12-26 18:00:00,BTC/USDT,25814.00,25880.00,25601.23,25644.62,11511.343,296262552.53897,69112
1609002000000,2020-12-26 17:00:00,BTC/USDT,25872.26,26053.61,25700.12,25814.00,19438.412,502517647.83233,113839
1608998400000,2020-12-26 16:00:00,BTC/USDT,25636.71,25970.00,25582.15,25872.27,34978.171,901622534.18396,185320
1608994800000,2020-12-26 15:00:00,BTC/USDT,25390.00,25690.00,25350.00,25638.48,22577.506,576002116.67198,137591
1608991200000,2020-12-26 14:00:00,BTC/USDT,24947.99,25450.00,24890.13,25389.99,33119.202,835578516.88821,183376
1608987600000,2020-12-26 13:00:00,BTC/USDT,24903.22,24999.00,24826.10,24948.00,8722.942,217349728.03363,58384
1608984000000,2020-12-26 12:00:00,BTC/USDT,24843.81,24964.45,24743.47,24903.21,8433.488,209557326.11974,56549
1608980400000,2020-12-26 11:00:00,BTC/USDT,24737.99,24899.00,24715.67,24843.80,8134.917,201838524.98002,55492
1608976800000,2020-12-26 10:00:00,BTC/USDT,24868.08,24915.00,24552.00,24737.96,9632.988,238321582.30811,67151
1608973200000,2020-12-26 09:00:00,BTC/USDT,24913.80,24931.85,24732.24,24868.08,8852.610,219807865.15768,61152
1608969600000,2020-12-26 08:00:00,BTC/USDT,24793.27,25029.69,24765.67,24913.81,9459.490,235660846.37943,65697
1608966000000,2020-12-26 07:00:00,BTC/USDT,24843.06,24950.00,24725.93,24793.28,6695.308,166265831.19100,49690
1608962400000,2020-12-26 06:00:00,BTC/USDT,24729.54,24883.99,24680.13,24840.86,5865.287,145403160.99621,42333
1608958800000,2020-12-26 05:00:00,BTC/USDT,24832.95,24866.95,24657.00,24729.55,9247.208,228914981.02528,58088
1608955200000,2020-12-26 04:00:00,BTC/USDT,24930.40,24942.28,24755.00,24832.95,8063.938,200400354.15544,55360
1608951600000,2020-12-26 03:00:00,BTC/USDT,24858.51,25071.00,24835.29,24931.98,13957.873,348346064.31507,91856
1608948000000,2020-12-26 02:00:00,BTC/USDT,24928.28,25000.00,24768.00,24858.51,13327.763,331857441.55215,79429
1608944400000,2020-12-26 01:00:00,BTC/USDT,24620.01,24949.00,24507.24,24928.28,14114.370,349539604.49986,90898
1608940800000,2020-12-26 00:00:00,BTC/USDT,24729.99,24807.74,24535.00,24620.00,10897.145,268650442.92076,69560
1608937200000,2020-12-25 23:00:00,BTC/USDT,24609.28,24827.64,24525.00,24730.00,15858.491,391633543.37340,106636
1608933600000,2020-12-25 22:00:00,BTC/USDT,24430.99,24694.15,24383.40,24608.02,10429.121,256142554.48076,86331
1608930000000,2020-12-25 21:00:00,BTC/USDT,24469.10,24474.10,24227.10,24430.99,7808.765,190057227.66964,53179
1608926400000,2020-12-25 20:00:00,BTC/USDT,24462.47,24506.00,24364.11,24469.10,5611.014,137135340.96176,46952
1608922800000,2020-12-25 19:00:00,BTC/USDT,24367.56,24547.94,24308.27,24461.23,9441.573,230609309.19865,66267
1608919200000,2020-12-25 18:00:00,BTC/USDT,24196.28,24462.00,24149.00,24367.55,8144.806,197860876.18401,59860
1608915600000,2020-12-25 17:00:00,BTC/USDT,24092.84,24279.00,24001.00,24196.27,7856.382,189714064.31158,60984
1608912000000,2020-12-25 16:00:00,BTC/USDT,24032.93,24324.09,24020.00,24092.83,14600.628,352718665.98122,90520
1608908400000,2020-12-25 15:00:00,BTC/USDT,24047.72,24215.47,23956.93,24033.28,14118.540,340319083.61616,84558
1608904800000,2020-12-25 14:00:00,BTC/USDT,24525.00,24542.00,23708.00,24047.83,30782.203,743329376.77149,153366
1608901200000,2020-12-25 13:00:00,BTC/USDT,24378.00,24576.75,24352.00,24524.29,9803.360,239782880.66706,62748
1608897600000,2020-12-25 12:00:00,BTC/USDT,24605.22,24673.77,24368.00,24378.00,15111.624,370591658.54054,88969
1608894000000,2020-12-25 11:00:00,BTC/USDT,24005.79,24718.00,23927.15,24605.23,44409.181,1084720481.93343,237011
1608890400000,2020-12-25 10:00:00,BTC/USDT,23957.81,24068.00,23790.00,24004.62,17010.092,407515423.36272,109922
1608886800000,2020-12-25 09:00:00,BTC/USDT,23688.01,24000.00,23655.73,23957.81,14429.183,344488551.14034,95217
1608883200000,2020-12-25 08:00:00,BTC/USDT,23668.73,23888.88,23610.00,23688.01,16705.242,396942673.70539,96292
1608879600000,2020-12-25 07:00:00,BTC/USDT,23640.50,23695.00,23525.00,23664.51,6757.253,159514599.08834,53488
1608876000000,2020-12-25 06:00:00,BTC/USDT,23611.30,23699.00,23564.00,23640.51,4427.903,104655315.19035,37306
1608872400000,2020-12-25 05:00:00,BTC/USDT,23621.69,23654.89,23543.00,23611.30,3640.889,85911792.31798,34078
1608868800000,2020-12-25 04:00:00,BTC/USDT,23490.14,23630.67,23461.22,23621.70,4267.980,100556214.42432,34215
1608865200000,2020-12-25 03:00:00,BTC/USDT,23490.50,23587.33,23450.00,23492.62,4909.242,115469718.95447,36634
1608861600000,2020-12-25 02:00:00,BTC/USDT,23607.08,23638.65,23481.22,23490.50,4375.041,103042426.63964,32803
1608858000000,2020-12-25 01:00:00,BTC/USDT,23638.31,23667.55,23550.00,23607.08,3977.080,93923283.09166,31594
1608854400000,2020-12-25 00:00:00,BTC/USDT,23738.75,23836.00,23577.67,23638.31,10047.838,237915161.32418,62477
1608850800000,2020-12-24 23:00:00,BTC/USDT,23721.95,23819.81,23635.00,23737.44,11480.667,272383904.22297,82467
1608847200000,2020-12-24 22:00:00,BTC/USDT,23426.29,23789.00,23392.60,23721.95,10520.238,248688101.24976,72909
1608843600000,2020-12-24 21:00:00,BTC/USDT,23552.00,23578.66,23375.79,23426.29,6042.212,141977259.36722,48262
1608840000000,2020-12-24 20:00:00,BTC/USDT,23301.27,23596.29,23277.00,23551.80,8098.498,189851888.93397,53749
1608836400000,2020-12-24 19:00:00,BTC/USDT,23333.62,23425.25,23265.00,23301.27,4280.238,99942878.21109,33940
1608832800000,2020-12-24 18:00:00,BTC/USDT,23396.90,23439.64,23301.76,23333.62,3511.741,82043197.27997,34338
1608829200000,2020-12-24 17:00:00,BTC/USDT,23246.65,23493.51,23185.00,23396.90,9227.611,215600551.67548,61531
1608825600000,2020-12-24 16:00:00,BTC/USDT,23247.88,23368.00,23134.10,23246.64,8086.869,188238424.53233,55809
1608822000000,2020-12-24 15:00:00,BTC/USDT,23236.02,23316.14,23101.00,23245.29,8577.198,199157700.03336,54004
1608818400000,2020-12-24 14:00:00,BTC/USDT,23396.70,23444.14,23170.00,23236.00,8543.744,199256540.10093,55921
1608814800000,2020-12-24 13:00:00,BTC/USDT,23224.59,23417.47,23157.10,23395.00,9271.332,215971978.07873,62139
1608811200000,2020-12-24 12:00:00,BTC/USDT,23235.65,23318.79,23034.56,23224.59,9401.969,217830607.60985,57990
1608807600000,2020-12-24 11:00:00,BTC/USDT,23139.00,23320.00,23063.50,23235.65,9523.183,220872548.31298,59425
1608804000000,2020-12-24 10:00:00,BTC/USDT,23363.46,23370.93,23127.00,23139.00,9000.740,209103542.47337,55222
1608800400000,2020-12-24 09:00:00,BTC/USDT,23465.12,23487.40,23278.87,23363.87,8869.503,207091883.94227,58901
1608796800000,2020-12-24 08:00:00,BTC/USDT,23178.87,23496.00,23071.00,23464.96,16354.523,381325132.64804,88314
1608793200000,2020-12-24 07:00:00,BTC/USDT,22931.54,23227.32,22832.29,23178.87,10137.724,233836153.03788,65648
1608789600000,2020-12-24 06:00:00,BTC/USDT,23051.00,23142.07,22871.00,22931.55,7473.076,171719664.39087,54899
1608786000000,2020-12-24 05:00:00,BTC/USDT,23020.30,23143.00,22917.07,23051.00,7629.241,175887620.38731,49786
1608782400000,2020-12-24 04:00:00,BTC/USDT,22897.87,23048.00,22790.00,23020.30,9467.339,217121777.01699,61555
1608778800000,2020-12-24 03:00:00,BTC/USDT,22805.59,22964.88,22700.00,22897.88,13301.526,303777466.35865,78236
1608775200000,2020-12-24 02:00:00,BTC/USDT,23208.98,23232.00,22735.00,22806.35,14749.273,338646582.84468,85441
1608771600000,2020-12-24 01:00:00,BTC/USDT,23076.80,23225.50,22885.00,23209.97,11812.756,272563633.32004,76357
1608768000000,2020-12-24 00:00:00,BTC/USDT,23237.73,23250.55,22800.05,23074.85,22393.056,515028886.28149,125841
1608764400000,2020-12-23 23:00:00,BTC/USDT,23293.71,23479.99,23168.00,23238.27,13032.943,304125318.56715,88221
1608760800000,2020-12-23 22:00:00,BTC/USDT,23328.04,23389.85,22572.52,23295.00,32295.792,743665427.78922,218661
1608757200000,2020-12-23 21:00:00,BTC/USDT,23511.24,23540.99,23159.74,23327.48,14623.124,341264858.06833,99517
1608753600000,2020-12-23 20:00:00,BTC/USDT,23566.00,23637.99,23436.00,23511.24,5540.074,130388024.92223,50374
1608750000000,2020-12-23 19:00:00,BTC/USDT,23624.78,23637.63,23510.50,23566.00,4103.520,96729132.37351,39173
1608746400000,2020-12-23 18:00:00,BTC/USDT,23602.07,23694.86,23557.22,23624.78,6867.561,162263821.44802,50181
1608742800000,2020-12-23 17:00:00,BTC/USDT,23407.50,23662.89,23365.25,23602.76,9666.852,227719253.18257,65023
1608739200000,2020-12-23 16:00:00,BTC/USDT,23471.54,23663.16,23390.00,23407.51,13948.103,328252728.63836,98173
1608735600000,2020-12-23 15:00:00,BTC/USDT,23776.00,23941.00,23350.00,23471.08,19412.231,458954640.17714,120158
